"","SRR9200658","SRR9200661","SRR9200664","SRR9200667","SRR9200670","SRR9200674","SRR9200677","SRR9200680","SRR9200683","SRR9200686","SRR9200690","SRR9200693"
"AT3G57930",12.2264,10.64826,11.56731,7.038587,7.750923,6.576109,13.19831,10.58415,15.48112,10.31446,11.77405,10.96584
"AT3G57940",1.658994,1.256439,2.737544,2.303492,2.462301,2.214519,2.415697,2.150498,2.829676,1.968903,3.29659,2.747075
"AT3G57965",6.871177,9.638944,7.037345,6.303573,6.673984,5.134248,6.935737,8.918463,7.920283,9.109058,8.195095,8.715884
"AT3G57980",6.81202,9.464696,9.11073,6.58812,6.503081,4.496894,9.133515,8.840657,6.95336,8.479891,9.349694,8.526328
"AT3G57990",29.49189,30.08867,30.94715,31.84578,36.4754,32.47859,32.16588,26.90172,28.21809,32.35121,28.06757,30.5667
"AT3G58000",1.771088,1.908821,2.662365,0.7108432,0.6947205,0.4555912,1.303552,2.785071,1.275938,1.524935,1.430937,1.834701
"AT3G58010",9.004409,7.42121,10.28963,14.45603,13.29708,13.38672,9.356338,11.66086,9.158137,12.08547,11.55448,13.639
"AT3G58020",6.21262,8.44248,8.058436,4.98699,8.900128,7.400002,6.560686,8.70757,7.939565,6.628313,8.402106,8.15463
"AT3G58030",23.36274,24.1024,24.31367,18.70358,22.15086,21.25922,23.66896,22.15108,23.54559,22.53603,24.93215,22.74126
"AT3G58040",18.00956,22.97739,22.35604,19.77041,18.86377,18.7814,19.51762,22.12053,24.32205,19.94893,21.78671,19.62166
"AT3G58050",13.19129,13.94974,17.78786,11.31917,12.84671,10.65859,15.99707,14.85864,15.19345,13.77903,17.13936,16.19249
"AT3G58090",5.822197,6.435871,10.04684,6.351289,6.675705,7.373246,9.757163,7.277465,7.743626,6.041313,10.13169,8.351052
"AT3G58100",4.680873,4.297501,6.374914,3.339935,3.536197,2.809564,5.66545,5.86135,8.542968,7.015718,4.762363,5.233839
"AT3G58110",25.20857,21.95849,25.0367,16.63184,19.50554,19.27615,24.60306,22.85239,24.77846,21.20943,26.5051,21.82129
"AT3G58120",106.01,81.39389,110.7772,48.46542,48.86111,48.37358,111.9666,78.93543,112.7161,77.97775,91.07906,79.52462
"AT3G58130",4.683869,4.1647,4.630788,3.57184,4.593193,3.524243,4.654005,5.247902,4.960342,4.032886,5.676445,5.302654
"AT3G58140",26.71042,35.28179,31.44779,41.51029,35.48887,41.91965,25.73587,38.46708,28.6894,34.69073,33.71496,42.40305
"AT3G58160",1.880801,2.702755,2.174839,1.945907,2.000139,1.773984,2.214885,2.497527,2.240232,2.26716,2.566401,2.634918
"AT3G58170",30.76344,41.94413,39.08731,32.43,39.54537,30.03327,37.3191,35.40782,43.09728,30.79607,36.0848,39.82177
"AT3G58180",9.078975,11.00815,11.28572,8.401293,9.694611,9.439142,10.69166,11.00509,10.90122,10.74857,9.984145,11.19651
"AT3G58190",0.6500761,1.226104,1.014804,0.5218286,0.5099929,0.7525094,0.7177013,1.15004,1.264496,0.4197944,0.5252241,0.8658323
"AT3G58200",1.48434,0.3999434,0.7723784,0.4964619,0.5822419,0.2863716,0.9832508,0.5835387,0.4277432,0.7455237,0.9993847,1.098324
"AT3G58220",7.681827,10.76299,10.8962,8.221801,7.164828,8.299445,9.423269,9.999411,11.51112,7.86352,11.86126,11.74714
"AT3G58270",1.247844,1.344886,1.125483,1.60267,1.664214,1.925958,0.6612736,1.569808,1.294531,2.578593,2.21801,3.323992
"AT3G58350",2.34889,3.573962,4.026228,3.549175,2.167922,3.838598,3.539006,2.498663,3.822386,5.234528,1.897768,3.680555
"AT3G58430",1.253015,1.558221,1.337452,1.315302,1.739164,0.8925869,2.553898,1.743038,1.749858,1.161855,3.114965,2.653095
"AT3G58450",0.6160306,0.2213126,1.424677,0.3296664,0.6443784,0.1584665,1.088183,0.3229068,3.195394,1.237628,0.8295288,1.276314
"AT3G58460",21.67846,22.64386,22.26267,19.70151,19.32958,18.12985,22.35209,21.09964,27.65784,19.48777,22.53025,21.79285
"AT3G58470",11.20828,9.794533,13.7662,10.09135,8.436567,7.597614,14.58154,9.88443,13.74889,10.82422,12.23736,9.683186
"AT3G58490",57.30433,64.4648,73.10987,53.24962,49.52243,55.91715,59.74214,56.49766,61.16617,50.98173,62.67745,48.29798
"AT3G58500",153.4291,132.3125,141.5754,108.2856,123.1361,111.3384,144.572,130.5219,141.8908,118.9989,127.6157,119.5844
"AT3G58510",20.69203,23.21411,28.54442,22.34079,25.6313,22.83191,22.01627,21.97784,27.51272,23.18185,26.39679,22.18734
"AT3G58520",0.469445,0.809524,1.042246,0.9797646,1.0312,0.7245547,0.6633982,0.4429269,0.4058406,1.212599,0.9861399,0.7503011
"AT3G58530",8.323989,7.90893,10.94248,6.857664,6.100652,5.409465,8.222547,7.922675,10.51022,5.469619,9.026066,8.947137
