Geneid	/ufrc/jkim6/share/braskey/data/PRJNA546251/HISAT2/SRR9200664.sam
AT1G08370	393
AT1G08380	14351
AT1G08390	37
AT1G08400	88
AT1G08410	117
AT1G08420	1002
AT1G08430	142
AT1G08440	0
AT1G08450	606
AT1G08460	290
AT1G08465	89
AT1G08470	152
AT1G08480	397
AT1G08490	289
AT1G08500	162
AT1G08510	1907
AT1G08520	2056
AT1G08530	63
AT1G08540	532
AT1G08550	282
AT1G08560	179
AT1G08570	774
AT1G08580	96
AT1G08590	245
AT1G08592	41
AT1G08600	517
AT1G08610	47
AT1G08620	388
AT1G08630	2054
AT1G08640	243
AT1G08650	306
AT1G08660	416
AT1G08670	65
AT1G08680	676
AT1G08695	0
AT1G08700	225
AT1G08710	109
AT1G08720	482
AT1G08730	7
AT1G08750	93
AT1G08760	373
AT1G08770	140
AT1G08780	113
AT1G08790	0
AT1G08800	706
AT1G08810	158
AT1G08820	496
AT1G08830	2107
AT1G08840	66
AT1G08845	37
AT1G08860	2
AT1G08870	0
AT1G08880	263
AT1G08890	192
AT1G08900	208
AT1G08910	329
AT1G08920	237
AT1G08930	1256
AT1G08940	105
AT1G08950	0
AT1G08960	112
AT1G08970	338
AT1G08980	424
AT1G08985	0
AT1G08990	120
AT1G09000	88
AT1G09010	819
AT1G09020	468
AT1G09026	0
AT1G09030	0
AT1G09040	54
AT1G09050	44
AT1G09060	618
AT1G09070	1432
AT1G09080	3
AT1G09090	281
AT1G09100	235
AT1G09110	0
AT1G09130	766
AT1G09140	1213
AT1G09150	263
AT1G09155	32
AT1G09157	0
AT1G09160	382
AT1G09170	51
AT1G09176	7
AT1G09180	7
AT1G09190	11
AT1G09195	135
AT1G09200	186
AT1G09210	976
AT1G09220	12
AT1G09230	189
AT1G09240	0
AT1G09245	0
AT1G09250	470
AT1G09260	1
AT1G09270	815
AT1G09280	395
AT1G09290	76
AT1G09300	47
AT1G09310	8239
AT1G09320	85
AT1G09330	188
AT1G09340	2581
AT1G09350	31
AT1G09360	0
AT1G09370	0
AT1G09380	3
AT1G09390	206
AT1G09400	4
AT1G09410	18
AT1G09415	60
AT1G09420	352
AT1G09421	5
AT1G09430	1108
AT1G09440	131
AT1G09450	15
AT1G09460	564
AT1G09470	28
AT1G09480	43
AT1G09483	0
AT1G09490	174
AT1G09500	0
AT1G09510	0
AT1G09520	113
AT1G09530	351
AT1G09540	58
AT1G09550	0
AT1G09560	1595
AT1G09570	5017
AT1G09575	92
AT1G09580	51
AT1G09590	571
AT1G09600	12
AT1G09610	24
AT1G09620	1555
AT1G09625	0
AT1G09630	134
AT1G09640	1955
AT1G09645	152
AT1G09650	2
AT1G09660	318
AT1G09665	0
AT1G09680	10
AT1G09690	838
AT1G09700	92
AT1G09710	131
AT1G09720	0
AT1G09730	526
AT1G09740	702
AT1G09750	1532
AT1G09760	234
AT1G09770	1916
AT1G09780	955
AT1G09790	0
AT1G09794	23
AT1G09795	246
AT1G09800	21
AT1G09810	93
AT1G09812	9
AT1G09815	119
AT1G09820	39
AT1G09830	217
AT1G09840	457
AT1G09850	169
AT1G09860	15
AT1G09870	349
AT1G09880	11
AT1G09890	66
AT1G09900	83
AT1G09910	337
AT1G09920	252
AT1G09930	1
AT1G09932	46
AT1G09935	0
AT1G09940	286
AT1G09950	1
AT1G09960	96
AT1G09970	1841
AT1G09980	361
AT1G09995	58
AT1G10000	1
AT1G10010	0
AT1G10020	559
AT1G10030	66
AT1G10040	51
AT1G10050	199
AT1G10060	115
AT1G10070	1931
AT1G10090	337
AT1G10095	49
AT1G10100	0
AT1G10110	2
AT1G10120	275
AT1G10130	692
AT1G10140	204
AT1G10150	228
AT1G10155	1
AT1G10170	745
AT1G10180	232
AT1G10190	0
AT1G10200	1079
AT1G10210	130
AT1G10220	13
AT1G10230	34
AT1G10240	137
AT1G10250	0
AT1G10270	92
AT1G10280	36
AT1G10290	1153
AT1G10300	14
AT1G10310	80
AT1G10320	253
AT1G10330	21
AT1G10340	47
AT1G10350	112
AT1G10360	586
AT1G10370	53
AT1G10380	140
AT1G10385	2
AT1G10390	1289
AT1G10400	5
AT1G10410	372
AT1G10417	7
AT1G10430	314
AT1G10440	0
AT1G10450	409
AT1G10455	0
AT1G10460	17
AT1G10470	771
AT1G10480	41
AT1G10490	126
AT1G10500	225
AT1G10510	352
AT1G10520	21
AT1G10522	41
AT1G10530	10
AT1G10540	5
AT1G10550	113
AT1G10560	34
AT1G10570	283
AT1G10580	374
AT1G10585	4
AT1G10586	0
AT1G10588	0
AT1G10590	622
AT1G10600	176
AT1G10610	147
AT1G10620	0
AT1G10630	547
AT1G10640	108
AT1G10650	209
AT1G10652	0
AT1G10657	49
AT1G10660	378
AT1G10670	2012
AT1G10680	0
AT1G10682	700
AT1G10690	24
AT1G10700	137
AT1G10710	0
AT1G10717	0
AT1G10720	363
AT1G10730	149
AT1G10740	1067
AT1G10745	0
AT1G10747	0
AT1G10750	38
AT1G10760	911
